iteration,critic_loss,actor_loss,q_value,q1_value,q2_value
116458,0.7548913955688477,0.6935160160064697,-1.742689609527588,-1.742689609527588,-1.6598680019378662
116708,0.23067069053649902,1.1851229667663574,-1.891355276107788,-1.891355276107788,-1.8342022895812988
116958,4.216198921203613,1.033473253250122,-1.919102430343628,-1.919102430343628,-1.9411189556121826
117208,6.043718338012695,1.1194489002227783,-2.0858328342437744,-2.0858328342437744,-2.0779054164886475
117458,0.6569177508354187,1.282491683959961,-2.2430830001831055,-2.2430830001831055,-2.312335968017578
117708,0.42437443137168884,1.9923527240753174,-3.089366912841797,-3.089366912841797,-3.097879409790039
117958,0.2753715515136719,1.8525111675262451,-2.7106285095214844,-2.7106285095214844,-2.709094524383545
118208,0.1190892830491066,0.35236844420433044,-1.406968116760254,-1.406968116760254,-1.378894329071045
118458,0.35155579447746277,0.6039043664932251,-1.5431615114212036,-1.5431615114212036,-1.5789135694503784
118708,0.350660502910614,-0.27149200439453125,-0.2802172899246216,-0.2802172899246216,-0.29467856884002686
118958,0.5675026178359985,1.8748419284820557,-2.6692700386047363,-2.6692700386047363,-2.6567835807800293
119208,0.40881049633026123,0.5050079822540283,-1.2342629432678223,-1.2342629432678223,-1.27591872215271
119277,0.28576940298080444,0.5987690687179565,-0.9496008157730103,-0.9496008157730103,-0.8707551956176758
119527,0.5003730058670044,0.5415240526199341,-2.4699792861938477,-2.4699792861938477,-2.4810357093811035
119777,0.3315674960613251,1.4426583051681519,-0.6710700988769531,-0.6710700988769531,-0.6361124515533447
120027,0.36071598529815674,0.373707115650177,-1.9477393627166748,-1.9477393627166748,-1.9044992923736572
120277,0.27182433009147644,0.37948888540267944,-1.5674633979797363,-1.5674633979797363,-1.6088404655456543
120527,0.2109954059123993,-0.04309724271297455,-0.8036483526229858,-0.8036483526229858,-0.833358883857727
120777,0.2998141348361969,0.005512505769729614,-0.7280489802360535,-0.7280489802360535,-0.6865576505661011
121027,0.516647458076477,0.461727112531662,-0.7664411067962646,-0.7664411067962646,-0.7775338888168335
121277,0.19662337005138397,-0.6330200433731079,-0.27355265617370605,-0.27355265617370605,-0.30462896823883057
121527,1.800288438796997,-0.5100722312927246,1.0247759819030762,1.0247759819030762,1.057394027709961
121777,0.4472804665565491,-0.2867039144039154,-1.4329699277877808,-1.4329699277877808,-1.4649600982666016
122027,16.38393211364746,0.3910939693450928,0.26627296209335327,0.26627296209335327,0.31537795066833496
122277,0.3692183494567871,-0.6283211708068848,-0.9923527836799622,-0.9923527836799622,-0.9889440536499023
122504,0.4054466485977173,-0.3225209712982178,-0.23730482161045074,-0.23730482161045074,-0.21860799193382263
122643,2.9342474937438965,0.891822338104248,-0.9247883558273315,-0.9247883558273315,-0.9987525343894958
122893,0.20557624101638794,0.3087634742259979,-0.3560371994972229,-0.3560371994972229,-0.44768351316452026
123143,0.20274114608764648,0.08773388713598251,0.4624611735343933,0.4624611735343933,0.379938542842865
123393,0.40221187472343445,-0.11240869760513306,-0.03805229067802429,-0.03805229067802429,-0.05412629246711731
123643,2.738010883331299,-0.36360350251197815,-1.318725824356079,-1.318725824356079,-1.250715732574463
123893,0.47143182158470154,-0.3212631344795227,-1.2392396926879883,-1.2392396926879883,-1.308257818222046
124051,1.5106754302978516,-0.27585574984550476,-0.5746196508407593,-0.5746196508407593,-0.5495409965515137
124301,0.40587514638900757,-0.6319488883018494,-0.03922604024410248,-0.03922604024410248,-0.0895838737487793
124551,0.4466477334499359,-0.686692476272583,-0.5678075551986694,-0.5678075551986694,-0.5434072017669678
124801,0.30451518297195435,-0.020568162202835083,0.369976282119751,0.369976282119751,0.382700115442276
125051,0.8978712558746338,-0.5362330675125122,-1.2067272663116455,-1.2067272663116455,-1.2906830310821533
125301,0.6121703386306763,-1.0645461082458496,-0.6088299751281738,-0.6088299751281738,-0.5674388408660889
125551,0.2579770088195801,-0.5656784176826477,-0.07585424184799194,-0.07585424184799194,-0.054563701152801514
125801,0.7175787687301636,-1.1400302648544312,0.8665256500244141,0.8665256500244141,0.8069285750389099
126051,0.47677916288375854,-1.5115944147109985,-0.17929419875144958,-0.17929419875144958,-0.1704745888710022
126301,0.2662011981010437,-1.245161533355713,0.5531768798828125,0.5531768798828125,0.5472889542579651
126487,0.3181530237197876,-0.6503415703773499,0.7182736396789551,0.7182736396789551,0.7428135871887207
126737,3.668980360031128,-0.19218502938747406,0.39301303029060364,0.39301303029060364,0.34472909569740295
126987,0.625136137008667,-1.0907745361328125,-0.2925073504447937,-0.2925073504447937,-0.29335445165634155
127237,0.6292489171028137,0.4170004725456238,0.6395441293716431,0.6395441293716431,0.6289538145065308
127406,0.3093266785144806,-1.1021193265914917,0.5343995094299316,0.5343995094299316,0.5651676654815674
127656,0.22495420277118683,0.26605647802352905,-1.090907335281372,-1.090907335281372,-1.152260422706604
127906,0.37150561809539795,-0.6641642451286316,-0.12820827960968018,-0.12820827960968018,-0.07557904720306396
128016,0.23710036277770996,-1.4840660095214844,0.9128007292747498,0.9128007292747498,0.9180353879928589
128266,0.7343615889549255,-0.7780249714851379,0.09587861597537994,0.09587861597537994,0.11126880347728729
128514,0.15747961401939392,0.41209840774536133,-1.240499496459961,-1.240499496459961,-1.1723543405532837
128759,0.1474948674440384,-1.7852444648742676,0.8539857268333435,0.8539857268333435,0.8429280519485474
129009,0.41897374391555786,-0.6681239604949951,-0.1292245090007782,-0.1292245090007782,-0.13770726323127747
129259,0.10255801677703857,-1.2010581493377686,0.514499306678772,0.514499306678772,0.49909549951553345
129509,0.2630719542503357,-0.7505965232849121,-0.28617608547210693,-0.28617608547210693,-0.29066386818885803
129759,0.10147455334663391,-0.7985031604766846,0.48025602102279663,0.48025602102279663,0.5175560712814331
130009,0.16555160284042358,-1.0746965408325195,0.1750900149345398,0.1750900149345398,0.2115684151649475
130259,0.33499884605407715,-1.5082752704620361,1.242440938949585,1.242440938949585,1.2905640602111816
130509,0.18168865144252777,-0.9780851006507874,0.670354425907135,0.670354425907135,0.70143061876297
130759,0.1824037730693817,-1.3474400043487549,1.2062485218048096,1.2062485218048096,1.1733589172363281
131009,0.2972872257232666,-0.9773072004318237,0.7156676650047302,0.7156676650047302,0.691393256187439
131224,0.12155799567699432,-0.6022107601165771,0.005151867866516113,0.005151867866516113,-0.026046544313430786
131269,0.2724791169166565,-1.1181700229644775,1.2267051935195923,1.2267051935195923,1.214019536972046
131519,0.20671260356903076,-0.6599025726318359,0.8989970684051514,0.8989970684051514,0.9071276187896729
131769,0.2688159942626953,-1.4387180805206299,-0.009772181510925293,-0.009772181510925293,-0.07425984740257263
132019,0.49066227674484253,-1.5268423557281494,0.24314849078655243,0.24314849078655243,0.2853829264640808
132179,0.14849911630153656,-1.1801061630249023,0.2857271134853363,0.2857271134853363,0.3095173239707947
132429,0.3178907036781311,-1.094042420387268,0.5928875207901001,0.5928875207901001,0.6126857399940491
132679,0.39475613832473755,-1.1083588600158691,0.9830347895622253,0.9830347895622253,0.9242292642593384
132929,0.16867639124393463,-0.8426094055175781,0.8265025615692139,0.8265025615692139,0.7967078685760498
133179,0.235381081700325,-0.842029333114624,0.5694434642791748,0.5694434642791748,0.5905998349189758
133429,0.3721293807029724,-1.0211734771728516,0.6418024301528931,0.6418024301528931,0.6341193914413452
133491,0.04947323724627495,-0.6782329082489014,0.7286736965179443,0.7286736965179443,0.6771066188812256
133741,0.04909509792923927,-1.2788817882537842,1.1653436422348022,1.1653436422348022,1.136629581451416
133991,0.13838621973991394,-1.164201021194458,0.5326437950134277,0.5326437950134277,0.5503278970718384
134241,0.39180290699005127,-0.8859281539916992,0.0334477573633194,0.0334477573633194,0.03566785901784897
134461,0.13689574599266052,-0.10340724885463715,0.014446757733821869,0.014446757733821869,0.0027340874075889587
134684,0.10396161675453186,-0.948844850063324,0.45296087861061096,0.45296087861061096,0.48933321237564087
134844,0.25478264689445496,-0.9084829688072205,0.3978080153465271,0.3978080153465271,0.4742666482925415
134985,0.24521131813526154,-0.5787886381149292,-0.776374340057373,-0.776374340057373,-0.8102929592132568
135150,0.3461131751537323,-0.5182009935379028,-0.11809106916189194,-0.11809106916189194,-0.08131799846887589
135308,0.1532420665025711,-0.3087776005268097,-0.32334014773368835,-0.32334014773368835,-0.30684930086135864
135494,0.22972309589385986,0.3409431278705597,-1.051375389099121,-1.051375389099121,-1.0892727375030518
135744,0.06785593926906586,-1.4169669151306152,1.033756136894226,1.033756136894226,1.0352599620819092
135994,0.42232775688171387,-0.9461771249771118,0.4098619222640991,0.4098619222640991,0.41121768951416016
136117,0.08451813459396362,-0.9008083343505859,0.07466252148151398,0.07466252148151398,0.060513414442539215
136306,0.16465958952903748,-0.006061583757400513,-0.683672308921814,-0.683672308921814,-0.6980298161506653
136431,0.10425592213869095,0.0637889951467514,-0.21568450331687927,-0.21568450331687927,-0.23539860546588898
136681,0.33208686113357544,-0.6783818006515503,0.3447229862213135,0.3447229862213135,0.35167568922042847
136931,0.14087378978729248,-1.4245290756225586,0.5910646319389343,0.5910646319389343,0.6161160469055176
137181,0.2225031554698944,-0.09003757685422897,-0.05935478210449219,-0.05935478210449219,-0.12308219820261002
137431,0.9789376258850098,-0.40223053097724915,-0.04697330296039581,-0.04697330296039581,-0.09580554813146591
137586,0.2988756000995636,-0.5516290664672852,-0.3883468508720398,-0.3883468508720398,-0.37739598751068115
137726,0.18287499248981476,-0.27992263436317444,-0.486804723739624,-0.486804723739624,-0.47865259647369385
137976,0.21440330147743225,-0.1279509961605072,-0.6455906629562378,-0.6455906629562378,-0.6677444577217102
138117,1.102541208267212,-0.1871752291917801,-0.5443654656410217,-0.5443654656410217,-0.5319929718971252
138367,0.2585192322731018,-0.5808361768722534,-1.0721174478530884,-1.0721174478530884,-1.0587801933288574
138524,0.2934005856513977,0.13846838474273682,-1.0413485765457153,-1.0413485765457153,-1.0599768161773682
138774,2.272411823272705,-0.3854776620864868,-0.6233944892883301,-0.6233944892883301,-0.6271617412567139
138913,0.3260765075683594,-0.30544430017471313,-0.724867045879364,-0.724867045879364,-0.764583945274353
139092,0.2578716278076172,-1.075373888015747,0.02576247602701187,0.02576247602701187,0.04036717116832733
139216,0.1943620890378952,0.9019993543624878,-2.2814059257507324,-2.2814059257507324,-2.320941925048828
139466,0.15618470311164856,0.07700672000646591,-1.159820795059204,-1.159820795059204,-1.2187590599060059
139716,0.177634596824646,-0.5233423709869385,-0.6279343366622925,-0.6279343366622925,-0.6022140979766846
139966,0.24749109148979187,0.669651448726654,-2.025347948074341,-2.025347948074341,-2.022463798522949
140216,0.440284788608551,0.3836817443370819,-1.6221891641616821,-1.6221891641616821,-1.6003153324127197
140371,0.2232636660337448,1.4109816551208496,-2.513333320617676,-2.513333320617676,-2.5056729316711426
140575,0.42899662256240845,1.5861186981201172,-2.2601075172424316,-2.2601075172424316,-2.256918430328369
140716,0.2564336955547333,1.3543251752853394,-2.7675812244415283,-2.7675812244415283,-2.7288644313812256
140966,0.468994140625,1.271963357925415,-2.6833081245422363,-2.6833081245422363,-2.6063990592956543
141208,0.13677853345870972,1.3167738914489746,-2.5059213638305664,-2.5059213638305664,-2.470921039581299
141458,0.1852036416530609,1.007103681564331,-2.10935640335083,-2.10935640335083,-2.184736728668213
141708,12.067702293395996,1.59324312210083,-2.8265459537506104,-2.8265459537506104,-2.8668270111083984
141958,0.24552477896213531,2.0605721473693848,-3.3687400817871094,-3.3687400817871094,-3.371206760406494
142208,0.20413506031036377,1.2043637037277222,-2.618459939956665,-2.618459939956665,-2.5648818016052246
142458,0.24656444787979126,1.0801512002944946,-2.358283519744873,-2.358283519744873,-2.3687918186187744
142708,0.5889770984649658,1.7856847047805786,-2.87888503074646,-2.87888503074646,-2.8800692558288574
142958,0.4015934467315674,1.4293556213378906,-2.3797287940979004,-2.3797287940979004,-2.3890380859375
143208,0.1292014718055725,1.4117087125778198,-2.3772521018981934,-2.3772521018981934,-2.384230136871338
143458,0.17094360291957855,1.504584550857544,-2.3840279579162598,-2.3840279579162598,-2.4023597240448
143708,0.2997395694255829,2.128068685531616,-2.954253673553467,-2.954253673553467,-2.9348607063293457
143958,0.18845751881599426,2.7625412940979004,-3.601656675338745,-3.601656675338745,-3.6183154582977295
144208,0.13696402311325073,2.0470075607299805,-2.9316043853759766,-2.9316043853759766,-2.9443466663360596
144458,8.342771530151367,2.132026433944702,-3.0621097087860107,-3.0621097087860107,-2.987727642059326
144708,0.15575751662254333,2.1865484714508057,-2.954648494720459,-2.954648494720459,-2.9314513206481934
144958,0.12373833358287811,2.36794376373291,-3.50223970413208,-3.50223970413208,-3.4185259342193604
145208,0.20263966917991638,2.677224636077881,-3.472919464111328,-3.472919464111328,-3.4501538276672363
145313,0.17155367136001587,3.138169288635254,-3.691070318222046,-3.691070318222046,-3.755955219268799
145563,0.21819019317626953,2.9183943271636963,-4.209585189819336,-4.209585189819336,-4.146365165710449
145813,0.26495593786239624,2.6754307746887207,-4.4189300537109375,-4.4189300537109375,-4.47638463973999
146063,0.18991994857788086,2.6769652366638184,-3.41050386428833,-3.41050386428833,-3.4029693603515625
146187,0.2504556179046631,3.335202217102051,-3.9433865547180176,-3.9433865547180176,-3.9542713165283203
146437,0.47726696729660034,3.060283660888672,-4.787334442138672,-4.787334442138672,-4.785655975341797
146687,0.2011217474937439,3.5601487159729004,-3.938079833984375,-3.938079833984375,-3.8643510341644287
146937,0.23440098762512207,3.6012001037597656,-4.18712854385376,-4.18712854385376,-4.188942909240723
147187,0.47229650616645813,3.1715519428253174,-3.808783531188965,-3.808783531188965,-3.746062994003296
147437,0.28741955757141113,3.182462215423584,-3.459685802459717,-3.459685802459717,-3.454191207885742
147687,0.2288837730884552,3.4935646057128906,-3.5523390769958496,-3.5523390769958496,-3.5146102905273438
147937,1.0009875297546387,3.412672519683838,-3.278738498687744,-3.278738498687744,-3.251688003540039
148187,0.305184006690979,2.8495421409606934,-3.913706064224243,-3.913706064224243,-3.9528579711914062
148437,0.1748804748058319,2.4071779251098633,-2.511918067932129,-2.511918067932129,-2.5061073303222656
148687,0.32258468866348267,3.0630288124084473,-3.4917497634887695,-3.4917497634887695,-3.505133628845215
148937,0.12588924169540405,2.3522939682006836,-3.2291359901428223,-3.2291359901428223,-3.264132499694824
149001,0.17488440871238708,3.0419187545776367,-3.490058660507202,-3.490058660507202,-3.441743850708008
149185,0.49689939618110657,4.829249382019043,-3.97478985786438,-3.97478985786438,-3.9065332412719727
149435,0.19278940558433533,2.937915325164795,-3.354926109313965,-3.354926109313965,-3.367460250854492
149685,0.29715996980667114,1.7384049892425537,-3.221891403198242,-3.221891403198242,-3.218329906463623
149935,4.610127925872803,3.205728530883789,-3.0148134231567383,-3.0148134231567383,-3.024449348449707
150185,0.2330794632434845,2.771700143814087,-3.6556084156036377,-3.6556084156036377,-3.656618595123291
150262,0.16629339754581451,3.284942150115967,-3.899174928665161,-3.899174928665161,-3.873871326446533
150308,0.12465082108974457,3.38498854637146,-4.070810317993164,-4.070810317993164,-4.028719902038574
150555,0.23422113060951233,2.0580692291259766,-2.974465847015381,-2.974465847015381,-3.0192933082580566
150687,0.1083817183971405,2.152519702911377,-2.9343490600585938,-2.9343490600585938,-2.931091547012329
150794,3.0757765769958496,3.029261589050293,-3.52064847946167,-3.52064847946167,-3.5470118522644043
151044,0.2170761078596115,3.926490068435669,-4.665434837341309,-4.665434837341309,-4.662901401519775
151294,0.11617368459701538,1.9763044118881226,-2.3779711723327637,-2.3779711723327637,-2.3772802352905273
151544,0.24637174606323242,3.4388957023620605,-4.223775863647461,-4.223775863647461,-4.232362747192383
151794,0.3739303946495056,2.743880271911621,-3.2936530113220215,-3.2936530113220215,-3.324712038040161
151884,0.09340134263038635,1.952864646911621,-2.4498982429504395,-2.4498982429504395,-2.4036877155303955
151975,0.1709456443786621,3.8064143657684326,-3.443970203399658,-3.443970203399658,-3.4535562992095947
152225,0.13092613220214844,2.597409725189209,-3.0356855392456055,-3.0356855392456055,-3.0215158462524414
152475,0.1993199586868286,3.715991973876953,-3.025794506072998,-3.025794506072998,-3.0411033630371094
152725,0.30949005484580994,2.639159679412842,-3.5967531204223633,-3.5967531204223633,-3.517489194869995
152975,0.11876591295003891,2.7423877716064453,-2.7601823806762695,-2.7601823806762695,-2.7636680603027344
153225,0.35587236285209656,3.3954663276672363,-3.890866279602051,-3.890866279602051,-3.90659236907959
153424,0.19133460521697998,4.015776634216309,-4.649971008300781,-4.649971008300781,-4.637681007385254
153553,0.12285758554935455,3.2935376167297363,-3.557720899581909,-3.557720899581909,-3.5532543659210205
153803,0.25235462188720703,2.8264143466949463,-3.58683443069458,-3.58683443069458,-3.555972099304199
153931,0.15301430225372314,4.101061820983887,-3.741840362548828,-3.741840362548828,-3.720902919769287
154158,0.17099127173423767,2.7032763957977295,-3.108058452606201,-3.108058452606201,-3.105894088745117
154258,0.4071805477142334,3.165651559829712,-3.4930484294891357,-3.4930484294891357,-3.518662691116333
154508,0.18144702911376953,2.885617733001709,-3.387634754180908,-3.387634754180908,-3.326902389526367
154674,0.34621235728263855,3.749333143234253,-4.243344306945801,-4.243344306945801,-4.234368801116943
154924,0.23035386204719543,3.617902994155884,-4.0917510986328125,-4.0917510986328125,-4.155712604522705
155174,31.69985580444336,3.999742031097412,-4.50916862487793,-4.50916862487793,-4.511136531829834
155408,12.298377990722656,3.984661817550659,-4.445539951324463,-4.445539951324463,-4.425627708435059
155658,0.07605859637260437,2.811096429824829,-3.1595959663391113,-3.1595959663391113,-3.157982587814331
155908,0.19091032445430756,3.4592509269714355,-3.826294422149658,-3.826294422149658,-3.8664135932922363
156158,28.604270935058594,5.044722557067871,-5.812583923339844,-5.812583923339844,-5.792303562164307
156408,0.21525967121124268,2.8411614894866943,-3.2062482833862305,-3.2062482833862305,-3.2448463439941406
156658,4.6233930587768555,2.5094285011291504,-2.9351534843444824,-2.9351534843444824,-2.852086067199707
156908,0.1913406252861023,2.9105467796325684,-3.426699161529541,-3.426699161529541,-3.4138522148132324
157054,0.5637908577919006,3.652224540710449,-4.092950820922852,-4.092950820922852,-4.135863304138184
157304,0.27730128169059753,3.568847179412842,-4.091849327087402,-4.091849327087402,-4.090242385864258
157554,0.2590665817260742,4.463906288146973,-5.06581449508667,-5.06581449508667,-5.064045429229736
157804,0.30229729413986206,4.188499450683594,-4.6706414222717285,-4.6706414222717285,-4.6637654304504395
158054,0.28555428981781006,2.594801902770996,-2.9485740661621094,-2.9485740661621094,-2.9810307025909424
158304,0.24114158749580383,3.7715024948120117,-4.2724223136901855,-4.2724223136901855,-4.312534809112549
158554,0.5597232580184937,2.938643455505371,-3.3874623775482178,-3.3874623775482178,-3.397988796234131
158804,0.2595343589782715,4.503070831298828,-4.968311786651611,-4.968311786651611,-4.933840274810791
158882,0.4479654133319855,4.302289009094238,-4.946802139282227,-4.946802139282227,-4.8750457763671875
159132,0.36780959367752075,3.302385091781616,-3.801288366317749,-3.801288366317749,-3.794555187225342
159382,0.21418766677379608,3.403822898864746,-3.794785737991333,-3.794785737991333,-3.835175037384033
159632,0.3480895757675171,3.65339994430542,-4.404623031616211,-4.404623031616211,-4.401679515838623
159772,0.29006266593933105,4.193456649780273,-4.768538475036621,-4.768538475036621,-4.754534721374512
160022,0.25662627816200256,3.4614269733428955,-4.075397968292236,-4.075397968292236,-4.131928443908691
160272,8.766092300415039,5.389293670654297,-6.036893844604492,-6.036893844604492,-5.956081867218018
160522,0.2278796136379242,5.272675514221191,-5.830286979675293,-5.830286979675293,-5.83078670501709
160772,0.4543095827102661,3.9027514457702637,-4.501960277557373,-4.501960277557373,-4.482396125793457
161022,0.3324570953845978,4.144294738769531,-4.774674415588379,-4.774674415588379,-4.746408462524414
161272,0.49173703789711,4.731143951416016,-5.518649578094482,-5.518649578094482,-5.56688928604126
161522,0.33349502086639404,5.900275230407715,-6.583095550537109,-6.583095550537109,-6.628040790557861
161772,0.6577244997024536,5.0980401039123535,-5.869344711303711,-5.869344711303711,-5.844539165496826
162022,0.31151652336120605,5.70013427734375,-6.5874247550964355,-6.5874247550964355,-6.600532531738281
162272,0.5099658966064453,5.389427185058594,-6.306620121002197,-6.306620121002197,-6.269927978515625
162522,0.3256818652153015,3.543823719024658,-4.42715311050415,-4.42715311050415,-4.444147109985352
162772,0.26506173610687256,5.954482555389404,-6.725953102111816,-6.725953102111816,-6.7230939865112305
163022,14.852568626403809,6.215340614318848,-7.096019744873047,-7.096019744873047,-7.090882301330566
163211,0.37865138053894043,6.028047561645508,-6.597321510314941,-6.597321510314941,-6.674607753753662
163461,0.5147297382354736,5.6136932373046875,-6.309401988983154,-6.309401988983154,-6.369061470031738
163711,19.342426300048828,5.372142314910889,-6.599706649780273,-6.599706649780273,-6.606115341186523
163961,0.5659299492835999,4.311166286468506,-5.764939308166504,-5.764939308166504,-5.72310733795166
164211,0.27088481187820435,4.428262233734131,-6.1146392822265625,-6.1146392822265625,-6.190625190734863
164245,0.25242018699645996,5.470944881439209,-6.435361862182617,-6.435361862182617,-6.41242790222168
164495,1.710525631904602,5.607672691345215,-7.568665504455566,-7.568665504455566,-7.591346740722656
164745,0.40530216693878174,6.529086112976074,-7.030022621154785,-7.030022621154785,-7.066087245941162
164995,0.4337003827095032,5.946228981018066,-5.892037391662598,-5.892037391662598,-5.816481590270996
165245,1.3084657192230225,5.664795875549316,-8.497626304626465,-8.497626304626465,-8.432568550109863
165495,0.2709338068962097,6.758275508880615,-5.417022705078125,-5.417022705078125,-5.48808479309082
165543,0.23960819840431213,6.420893669128418,-7.259997844696045,-7.259997844696045,-7.265636444091797
165661,15.895618438720703,5.802306652069092,-5.408770561218262,-5.408770561218262,-5.423253059387207
165911,19.304874420166016,6.5649943351745605,-5.0725250244140625,-5.0725250244140625,-5.084987163543701
166161,0.3157300353050232,6.091365814208984,-6.161808013916016,-6.161808013916016,-6.149106979370117
166280,0.3940780460834503,6.492437362670898,-7.183421611785889,-7.183421611785889,-7.204937934875488
166530,0.3393215835094452,4.553353786468506,-5.2890849113464355,-5.2890849113464355,-5.282996654510498
166780,0.7624897360801697,7.362119674682617,-8.353277206420898,-8.353277206420898,-8.31890869140625
167030,0.5757861137390137,5.858288288116455,-6.579732894897461,-6.579732894897461,-6.571991920471191
167280,0.4326288104057312,7.93887996673584,-8.844573974609375,-8.844573974609375,-8.8335599899292
167530,0.32724857330322266,5.833224296569824,-6.678126335144043,-6.678126335144043,-6.678007125854492
167780,0.641265869140625,6.987963676452637,-8.05316162109375,-8.05316162109375,-7.966462135314941
168030,0.42110496759414673,5.463223457336426,-6.302809715270996,-6.302809715270996,-6.164840221405029
168280,0.29861703515052795,4.91884708404541,-5.749122619628906,-5.749122619628906,-5.7286577224731445
168530,0.7014608383178711,6.893077850341797,-7.713628768920898,-7.713628768920898,-7.824769973754883
168780,0.581458568572998,6.689988136291504,-7.378664016723633,-7.378664016723633,-7.366922378540039
169030,0.9391376972198486,4.188961029052734,-4.977352142333984,-4.977352142333984,-4.999923229217529
169224,1.0475714206695557,8.205011367797852,-9.034903526306152,-9.034903526306152,-9.038751602172852
169474,0.20157691836357117,5.510385513305664,-6.174858093261719,-6.174858093261719,-6.18703556060791
169724,20.879837036132812,6.839075088500977,-7.515664100646973,-7.515664100646973,-7.4234466552734375
169974,1.066419005393982,7.240591049194336,-7.94901180267334,-7.94901180267334,-7.986871242523193
170036,28.158462524414062,8.683284759521484,-9.386378288269043,-9.386378288269043,-9.371100425720215
170286,0.5141603946685791,5.706831932067871,-6.279269218444824,-6.279269218444824,-6.218541622161865
170536,0.5681570768356323,6.254856586456299,-6.863344669342041,-6.863344669342041,-6.960023403167725
170786,4.588658809661865,7.652490615844727,-8.40118408203125,-8.40118408203125,-8.308309555053711
171036,0.9171717762947083,5.523871898651123,-6.329854965209961,-6.329854965209961,-6.270441055297852
171286,0.20168623328208923,6.544523239135742,-7.183263778686523,-7.183263778686523,-7.115090847015381
171536,0.6909641623497009,6.436326026916504,-7.099032878875732,-7.099032878875732,-7.003758907318115
171613,0.32661083340644836,5.3008832931518555,-6.05659294128418,-6.05659294128418,-6.069225788116455
171863,0.3306949734687805,6.267884254455566,-5.3626708984375,-5.3626708984375,-5.377163887023926
172036,0.31897222995758057,7.787263870239258,-8.429189682006836,-8.429189682006836,-8.505992889404297
172286,39.89390563964844,6.887633323669434,-7.556164741516113,-7.556164741516113,-7.61357307434082
172464,0.44152572751045227,6.0371294021606445,-6.624053001403809,-6.624053001403809,-6.526002883911133
172490,0.4906376898288727,7.2413859367370605,-7.728031158447266,-7.728031158447266,-7.787960052490234
172740,0.24500606954097748,4.717164993286133,-5.23032808303833,-5.23032808303833,-5.145981311798096
172864,0.27207815647125244,6.237229347229004,-6.653988838195801,-6.653988838195801,-6.721229553222656
173069,0.40461528301239014,7.41079568862915,-7.1218647956848145,-7.1218647956848145,-7.175331115722656
173319,0.39606180787086487,7.18791389465332,-6.263688087463379,-6.263688087463379,-6.28944206237793
173529,0.3199751377105713,6.918571472167969,-5.188452243804932,-5.188452243804932,-5.139500617980957
173752,0.27448663115501404,6.767204284667969,-7.342221736907959,-7.342221736907959,-7.280720233917236
174002,0.2992545962333679,6.3752336502075195,-7.030089855194092,-7.030089855194092,-7.057080268859863
174252,0.2586275041103363,5.305741310119629,-5.687070369720459,-5.687070369720459,-5.682703495025635
174423,0.314882755279541,8.236358642578125,-8.394608497619629,-8.394608497619629,-8.444206237792969
174673,0.29109469056129456,6.515498161315918,-5.88408088684082,-5.88408088684082,-5.977168083190918
174923,0.5901371836662292,6.319361209869385,-9.096450805664062,-9.096450805664062,-9.139863967895508
175173,0.49197322130203247,6.549960136413574,-6.758941650390625,-6.758941650390625,-6.719974994659424
175423,0.2527778446674347,6.409224987030029,-5.293478488922119,-5.293478488922119,-5.3744072914123535
175673,0.2946930527687073,6.021916389465332,-5.821378707885742,-5.821378707885742,-5.79546594619751
175923,0.40249234437942505,5.736810684204102,-6.691778182983398,-6.691778182983398,-6.817805290222168
176173,48.956539154052734,6.436799049377441,-6.296627998352051,-6.296627998352051,-6.243294715881348
176423,0.36251410841941833,7.5935187339782715,-6.31110954284668,-6.31110954284668,-6.287487983703613
176664,0.39726728200912476,6.929537773132324,-7.3768696784973145,-7.3768696784973145,-7.342283248901367
176914,0.2987745404243469,6.188462257385254,-6.740981101989746,-6.740981101989746,-6.821286201477051
177164,0.265200138092041,6.711158752441406,-7.236333847045898,-7.236333847045898,-7.078804016113281
177414,0.7217777371406555,4.579425811767578,-5.189858436584473,-5.189858436584473,-5.160127639770508
177664,0.31439465284347534,3.7990012168884277,-4.212808609008789,-4.212808609008789,-4.231293201446533
177914,0.3672080636024475,5.767792701721191,-6.189305305480957,-6.189305305480957,-6.219544410705566
178164,0.46992191672325134,7.055586814880371,-7.5477070808410645,-7.5477070808410645,-7.559686660766602
178414,0.22313468158245087,5.8880462646484375,-6.300907611846924,-6.300907611846924,-6.331912994384766
178664,0.5699892640113831,5.298699378967285,-5.892687797546387,-5.892687797546387,-5.946836471557617
178914,0.24951672554016113,4.613617420196533,-5.28593635559082,-5.28593635559082,-5.184682369232178
179164,0.8310747146606445,5.400420188903809,-5.955670356750488,-5.955670356750488,-5.937281608581543
179414,0.5198488235473633,6.584891319274902,-7.314363956451416,-7.314363956451416,-7.2744951248168945
179664,1.1286628246307373,6.151984214782715,-6.617860794067383,-6.617860794067383,-6.761264324188232
179914,0.5490103363990784,7.70640754699707,-8.182462692260742,-8.182462692260742,-8.128589630126953
180164,0.4910544753074646,5.420955657958984,-6.24964714050293,-6.24964714050293,-6.125942230224609
180340,0.28589490056037903,6.090625762939453,-6.736391544342041,-6.736391544342041,-6.7696051597595215
180493,70.45440673828125,6.056656360626221,-6.220991134643555,-6.220991134643555,-6.16201639175415
