episode,reward,avg_reward,step_count,reached_target,distance_to_target
891,-7.329926078712476,-57.57644724185254,147,True,0.14985457
892,-4.756802485447308,-57.22553964222202,250,True,0.16172557
893,1.2624688725773696,-56.60755098370773,166,True,0.07893967
894,-16.157812208266368,-56.77526087202582,250,False,2.7887385
895,2.3241679983820216,-55.16675391887846,95,True,0.09148071
896,-7.328771520151932,-49.05618749226083,250,False,0.42380244
897,1.576144724407694,-49.05083318611538,150,True,0.13677315
898,-5.466154581837895,-49.10564470077922,250,False,0.8797866
899,-0.6596808960037348,-3.5864380223763646,250,True,1.2436078
900,-10.245258286023219,-4.678162446107585,250,False,1.1830801
901,-28.486252308192952,-6.7937950690556335,250,True,1.4120089
902,-12.258006891023989,-7.543915509613301,250,True,0.9890849
903,-1.1715492680612916,-7.787317323677168,191,True,0.10949733
904,2.6330120146580454,-5.908234901384725,85,True,0.003267087
905,-10.15324716550599,-7.155976417773528,250,False,0.7504122
906,0.4060701330736979,-6.382492252450963,193,True,0.11977669
907,2.399159221463253,-6.300190802745408,134,True,0.049952094
908,-0.005153174842451022,-5.754090662045863,116,True,0.18822964
909,-10.654296556510674,-6.753552228096557,250,False,1.4397846
910,-4.319049483406397,-6.160931347834874,250,False,0.56879604
911,0.1733826694691057,-3.2949678500686685,120,True,0.026481252
912,-8.968452514021791,-2.9660124123684493,250,False,0.45785135
913,-1.8089111265196893,-3.0297485982142893,140,True,0.09483004
914,-43.831227698284884,-7.676172569508583,213,True,0.16712949
915,1.266932214878916,-6.5341546314700905,131,True,0.08842864
916,-6.472931051536101,-7.22205474993107,250,False,0.8140428
917,-20.092406309138052,-9.471211302991202,250,False,7.1870112
918,2.1403057865940807,-9.25666540684755,223,True,0.13311827
919,-9.167758793191382,-9.10801163051562,250,False,0.98565656
920,-9.750841892928186,-9.651190871467799,250,False,1.3869661
921,-6.225006242621742,-10.291029762676883,250,False,0.9930101
922,-450.1382723319473,-54.408011744469434,250,False,226.32436
923,3.71378348187501,-53.855742283629965,33,True,0.07002806
924,2.7159365104920496,-49.201025862752275,66,True,0.11035636
925,-17.034450259933447,-51.03116411023351,200,True,0.054383382
926,-380.35143824547833,-88.41901482962774,250,True,227.06953
927,-5.381500938234508,-86.94792429253737,250,False,0.6045275
928,-5.147485490901903,-87.67670342028697,250,True,0.34261397
929,-9.378783991871352,-87.69780594015498,250,False,0.26897368
930,-11.374067509734076,-87.86012850183558,250,False,3.5058117
931,-8.935159504624163,-88.13114382803582,250,False,0.21172656
932,-7.598623280297355,-43.87717892287081,250,False,0.2846224
933,-4.4023376241834935,-44.68879103347666,250,False,1.168995
934,-35.51617571821346,-48.51200225634721,250,False,2.6697273
935,-5.311611703798762,-47.33971840073374,163,True,0.024184993
936,3.167704330618018,-8.987804143124105,94,True,0.02497392
937,3.0006986340863193,-8.14958418589202,108,True,0.1074847
938,-4.215009406487969,-8.05633657745063,250,True,0.1700765
939,0.263162143239699,-7.092141963939524,106,True,0.08536449
940,-33.54417399182687,-9.309152612148804,250,False,5.0578246
941,-21.80327888265264,-10.59596454995165,250,False,4.6035414
942,2.3538164219491455,-9.600720579727001,114,True,0.077695176
943,2.9699892238360293,-8.863487894925049,66,True,0.01942401
944,0.20647909450648583,-5.291222413653054,163,True,0.06445571
945,1.6199198257719656,-4.598069260695981,82,True,0.1793956
946,-240.66620533901892,-28.981460227659674,250,True,50.46483
947,0.898529420571009,-29.191677149011205,185,True,0.124408714
948,-0.21979082759400834,-28.79215529112181,113,True,0.044577733
949,-1.0641355376622028,-28.924885059212,149,True,0.050499834
950,1.8665372568229825,-25.38381393434701,235,True,0.119775094
951,-5.354487943894739,-23.738934840471224,250,False,0.9444887
952,-2.4998296633180184,-24.224299448997947,175,True,0.09062185
953,2.480056589236403,-24.273292712457906,138,True,0.12629718
954,-7.760159681845777,-25.06995659009313,250,False,1.3202153
955,-21.76223785368662,-27.408172358038986,250,False,2.6653278
956,-11.279783505265328,-4.46953017466363,250,False,1.5366577
957,3.1852408743693017,-4.2408590292838015,88,True,0.121345125
958,0.8119287838921996,-4.137687068135181,93,True,0.10191869
959,2.6956836909875785,-3.7617051452702013,53,True,0.1403035
960,0.44029813460662326,-3.904329057491838,112,True,0.11638406
961,-3.1775807504421905,-3.686638338146583,250,False,0.40547258
962,-5.0401724512705295,-3.9406726169418334,192,True,0.11167257
963,3.7703322904096197,-3.8116450468245118,43,True,0.059176363
964,3.080664720879877,-2.727562606551947,86,True,0.10714724
965,2.484756830982064,-0.3028631380850783,53,True,0.09715699
966,-4.863489190832323,0.3387662933582223,250,True,0.80301917
967,1.2242497896305513,0.14266718488434715,163,True,0.10098179
968,-2.8519179449910745,-0.22371748800398034,219,True,0.13628472
969,2.798530882267129,-0.21343276887602522,119,True,0.08021663
970,2.111987603382268,-0.04626382199846071,250,True,0.35910693
971,-502.68285575126396,-49.99679132208064,250,True,231.72633
972,1.5264333424128296,-49.340130742712304,129,True,0.100735664
973,2.0661763628741965,-49.51054633546585,108,True,0.025577925
974,0.6248352549969766,-49.75612928205413,77,True,0.122779146
975,-133.49316974278895,-63.35392193943123,250,True,30.322039
976,0.8830936763866789,-62.77926365270933,204,True,0.1349288
977,2.3413966430155737,-62.66754896737083,157,True,0.08748882
978,-0.2908661444578049,-62.4114437873175,79,True,0.17228521
979,3.577449799356607,-62.33355189560856,87,True,0.11255421
980,3.2119139296738854,-62.22355926297939,195,True,0.17271656
981,2.5877211133626883,-11.69650157651673,115,True,0.17811334
982,1.3751019310846426,-11.711634717649549,123,True,0.12030762
983,1.239384703836475,-11.79431388355332,176,True,0.11266181
984,1.4329423865506214,-11.713503170397955,114,True,0.12991148
985,-18.093050903578494,-0.17349128647691253,250,True,0.38320014
986,2.2919673195595665,-0.03260392215962393,145,True,0.10052107
987,-0.1902614817189658,-0.28576973463307775,130,True,0.118225716
988,2.6773944355884964,0.011056323371552334,123,True,0.08089891
989,-0.26134685135584534,-0.37282334169969283,117,True,0.18245384
990,3.4167727146650364,-0.3523374632005777,52,True,0.17150366
991,-1.6925308631426756,-0.7803626608511142,214,True,0.05509878
992,1.6062869209383874,-0.7572441618657397,79,True,0.19437438
993,-0.15161713097792695,-0.8963443453471799,167,True,0.12570119
994,0.11808576930230516,-1.0278300070720117,99,True,0.11825385
995,1.1977935371569852,0.9012544370015364,125,True,0.1556355
996,-0.5644552596791643,0.6156121790776633,174,True,0.13415216
997,0.9996126879484086,0.7345995960444007,92,True,0.18370667
998,1.2605927089233042,0.5929194233778815,128,True,0.12614127
999,-12.007662329010087,-0.5817121243875427,250,False,0.46634477
1000,-9.67939596218904,-1.8913289920729504,246,True,0.19296318
1001,3.1102924354991677,-1.4110466622087656,62,True,0.010843782
1002,1.0628474097321097,-1.4653906133293941,145,True,0.12034258
1003,1.0497682608950192,-1.3452520741420992,98,True,0.12916502
1004,-0.8546639840904618,-1.442527049481376,250,True,0.19694753
1005,1.8259255159132504,-1.3797138516057492,151,True,0.14866677
1006,0.14052991444776203,-1.3092153341930568,163,True,0.110840805
1007,-9.826105294139547,-2.391787132401852,250,True,0.1693649
1008,0.916861197013997,-2.4261602835927834,138,True,0.19124871
1009,2.3418775630662125,-0.9912062943851531,131,True,0.022841688
1010,2.18574498990348,0.1953078008240991,129,True,0.17227897
1011,0.22389944303368634,-0.09333149842244902,150,True,0.11085188
1012,1.0377739207769439,-0.09583884731796574,94,True,0.16439913
1013,1.163474204600346,-0.08446825294743285,132,True,0.14631796
1014,-6.104673813856624,-0.6094692359240493,250,False,0.42811054
1015,-10.214721201736543,-1.8135339076890287,250,True,0.08927259
1016,-9.383253175854945,-2.7659122167192995,250,False,0.79568547
1017,-3.0071056983447537,-2.0840122571398196,250,False,0.29034925
1018,-11.011638279275374,-3.276862204768757,244,True,0.15143412
1019,1.6316903933593023,-3.3478809217394483,85,True,0.09262939
1020,1.1602987449047268,-3.450425546239324,140,True,0.19174947
1021,-2.5754936186010684,-3.730364852402798,250,True,0.27935353
1022,-9.557167442591851,-4.789858988739678,151,True,0.16023102
1023,2.741728842860949,-4.632033524913618,95,True,0.08941652
1024,-0.6913063738790984,-4.090696780915866,154,True,0.054274637
1025,2.8882437859149475,-2.7804002821507163,84,True,0.09550589
1026,-0.8516502785199039,-1.9272399924172123,119,True,0.14737125
1027,-0.9003389364793171,-1.7165633162306686,225,True,0.1932927
1028,2.4089606705449382,-0.37450342124863745,97,True,0.07297638
1029,2.9011584605565806,-0.24755661452890965,77,True,0.13714232
1030,-7.524213094061671,-1.1160077984255496,250,False,1.1205071
1031,-2.769764795490909,-1.1354349161145334,207,True,0.11326325
1032,-9.127062404064311,-1.0924244122617792,250,True,1.5498697
1033,-20.308759144376403,-3.3974732109855146,250,True,1.9352072
1034,2.5636814315983862,-3.0719744304377667,108,True,0.0556967
1035,1.6200034111714856,-3.198798467912112,100,True,0.06595506
1036,-33.92741828519035,-6.506375268579157,250,True,4.005246
1037,-36.695978558105075,-10.085939230741733,250,False,3.1627064
1038,-206.81510117036885,-31.00834541483311,250,True,59.24815
1039,-11.344723667624255,-32.432933627651195,250,False,0.7087068
1040,-74.50349175709788,-39.13086149395482,250,False,14.782542
1041,-76.65208826503084,-46.51909384090881,250,False,2.447053
1042,-38.85997221182876,-49.492384821685256,250,False,1.4095805
1043,-291.23117203784716,-76.58462611103234,250,False,71.17941
1044,-111.61725715636774,-88.00271996982895,250,False,27.111855
1045,-83.27275241326167,-96.49199555227224,250,False,7.4644227
1046,-127.10545474737184,-105.8097991984904,250,False,11.405472
1047,-47.28578012525631,-106.86877935520552,250,True,3.849136
1048,-459.95710884642654,-132.1829801228113,250,True,10.2572365
1049,-70.87740760381354,-138.13624851643021,250,False,12.030929
1050,-27.71249064655907,-133.45714840537633,250,True,5.56499
1051,-17.869921086708178,-127.57893168754408,250,False,1.8153015
1052,-334.0956991870683,-157.10250438506802,250,False,90.04252
1053,-4.13124501200927,-128.3925116824842,250,True,0.9267688
1054,-128.66568279690085,-130.09735424653758,250,False,33.44954
1055,-93.86962486198411,-131.15704149140979,250,False,7.5704975
1056,-357.5386201777597,-154.20035803444858,250,False,165.75218
1057,-3.1008820957827803,-149.78186823150122,250,True,2.035578
1058,-254.8319833892445,-129.269355685783,250,True,17.823853
1059,-223.5108570005599,-144.53270062545766,250,False,34.419422
1060,-5.649389863988559,-142.3263905472006,250,True,0.32878274
1061,-2.980431374346463,-140.83744157596442,250,False,0.53949046
1062,-385.08677003696766,-145.93654866095437,250,False,114.35345
1063,-70.05331781965272,-152.5287559417187,250,True,2.7642722
1064,-233.4347789577826,-163.00566555780688,250,False,22.411419
1065,-372.9219415156542,-190.9108972231739,250,False,130.45767
1066,-77.08000386907436,-162.86503559230536,250,False,2.0354178
1067,-392.0314223434128,-201.75808961706835,250,True,124.59256
1068,-77.8160719764587,-184.0564984757898,250,False,7.3068037
1069,-56.03705786228464,-167.3091185619623,250,False,4.4830937
1070,-85.0621472358067,-175.2503942991441,250,True,12.543829
1071,-33.042098092287574,-178.2565609709382,250,True,2.623603
1072,-97.90843069020659,-149.5387270362621,250,False,4.2130957
1073,-79.02050556953793,-150.43544581125062,250,False,1.8290612
1074,-8.012780680576078,-127.89324598352998,250,False,0.82031494
1075,-117.72975009592946,-102.37402684155748,250,False,10.32224
1076,-8.72109940212803,-95.53813639486286,250,False,0.84252685
1077,-46.31334568953783,-60.966328729475364,250,False,4.937093
1078,-284.6328756032294,-81.64800909215242,250,False,61.711258
1079,-72.3671983423322,-83.28102314015719,250,False,9.983227
1080,-3.3522863048663223,-75.11003704706314,250,False,0.3309381
1081,-3.9019766360746457,-72.19602490144186,250,False,0.5508721
1082,-257.49108513404514,-88.15429034582571,250,True,5.435193
1083,-151.4902709772997,-95.40126688660187,250,False,3.538471
1084,-307.69661561654414,-125.36965038019869,250,False,97.32142
1085,-98.95016358848738,-123.49169172945446,250,False,16.85439
1086,-86.7988974859248,-131.29947153783414,250,False,16.297676
1087,-352.4321389276532,-161.91135086164567,250,False,45.431362
1088,-144.3948742675977,-147.88755072808252,250,True,8.055867
1089,-159.980852646579,-156.6489161585072,250,False,1.0318449
1090,-28.525249190597275,-159.16621244708034,250,False,6.833078
1091,-15.452122563634521,-160.3212270398363,250,False,3.0305107
1092,-153.7040555046236,-149.94252407689413,250,True,32.154778
1093,-47.107776941437024,-139.50427467330786,250,True,4.7729597
1094,-101.02800580469892,-118.83741369212335,250,False,14.920629
1095,-241.0736810048981,-133.04976543376443,250,False,62.291542
1096,-132.88723234493284,-137.6585989196652,250,False,11.30888
1097,-197.99543615486624,-122.21492864238652,250,False,39.954376
1098,-146.85870746551396,-122.46131196217816,250,False,23.721922
1099,-260.35002251897635,-132.4982289494179,250,False,48.240128
1100,-125.2831991284418,-142.17402394320234,250,False,8.571364
1101,-79.83556274153673,-148.61236796099254,250,False,8.088249
1102,-24.759379677420892,-135.71790037827228,250,False,2.6954672
1103,-119.60713676579645,-142.96783636070822,250,True,5.9787135
1104,-53.573484336410765,-138.22238421387942,250,True,0.7089142
1105,-287.5689138072807,-142.87190749411766,250,True,4.0069866
1106,0.0892348126370564,-129.5742607783607,211,True,0.1191846
1107,-3.4422785635555457,-110.11894501922964,244,True,0.1482629
1108,-75.93254109388914,-103.02632838206713,250,False,3.9698176
1109,-14.318980594456802,-78.42322418961518,235,True,0.08713639
1110,-19.772029375220068,-67.872107214293,250,False,2.092225
1111,-21.49509575936527,-62.03806051607586,250,False,4.315626
1112,-13.511527903801918,-60.91327533871397,250,False,1.0657514
1113,2.907867236787312,-48.66177493845559,98,True,0.18475038
1114,-4.236756583694909,-43.728102163184,250,False,0.44753337
1115,-1.5909801997006812,-15.130308802425995,201,True,0.09204555
1116,-30.902333447548806,-18.229465628444583,250,False,3.4609833
1117,-8.275775589304295,-18.71281533101946,250,False,0.8248175
1118,-74.99646047527467,-18.61920726915801,250,False,0.92343247
1119,-242.16745155741415,-41.404054365453746,250,False,1.094022
1120,-262.82797791241234,-65.70964921917297,250,False,26.478481
1121,-328.0650318917415,-96.36664283241059,250,False,108.86486
1122,-11.894839449425731,-96.20497398697299,250,True,8.0007925
1123,-339.1718402793541,-130.4129447385871,250,False,91.89405
1124,-41.03585314129884,-134.0928543943475,250,False,2.432848
1125,-66.34849720199404,-140.56860609457684,250,False,6.18583
1126,-18.352296405649913,-139.31360239038696,250,False,1.2431246
1127,2.186661247278201,-138.26735870672871,126,True,0.10548022
1128,-21.65006382413619,-132.93271904161486,250,False,1.9475139
1129,-27.064190483433258,-111.42239293421679,250,False,2.0344055
1130,-27.73976866933139,-87.91357200990868,250,False,6.362819
1131,-63.725425490236084,-61.47961136975813,250,True,10.755808
1132,-186.2925991941628,-78.91938734423184,250,False,4.690454
1133,-3.5193151055439196,-45.354134826850824,240,True,0.056755304
1134,-57.43496815968179,-46.994046328689116,250,False,3.9380126
1135,-35.95922436583714,-43.95511904507343,250,False,0.7404695
1136,-7.292554571885448,-42.84914486169698,250,False,0.49969202
1137,-51.797947633434426,-48.24760574976824,250,True,7.918648
1138,-16.53636602181547,-47.73623596953617,250,False,0.93158084
1139,-11.649340123688722,-46.194750933561714,250,False,1.0580997
1140,-46.99305205727709,-48.120079272356286,250,False,2.5299041
1141,-6.597414376980067,-42.40727816103068,250,False,1.0542161
1142,-349.5059895448487,-58.72861719609928,250,False,212.15997
1143,-31.131928159105367,-61.489878501455415,250,False,0.39787906
1144,-46.79867888269048,-60.42624957375629,250,False,2.4726017
1145,-290.82122279413056,-85.91244941658564,250,False,124.183174
1146,2.7288734986247563,-84.91030660953462,79,True,0.18458885
1147,-17.306375230502073,-81.46114936924138,250,False,0.52473986
1148,-22.321530055926015,-82.03966577265244,250,False,5.6469755
1149,-30.744615506414558,-83.94919331092501,250,False,2.2158582
1150,-26.663731498772464,-81.91626125507455,250,False,1.9664391
1151,-6.909655827068303,-81.94748540008337,250,True,3.4791007
1152,1.5729004060452458,-46.83959640499398,196,True,0.15767305
1153,-118.23022585598136,-55.549426174681585,250,False,16.287249
1154,-103.11783464611847,-61.18134175102439,250,False,13.573782
1155,-296.42765684102426,-61.74198515571375,250,False,123.33415
1156,1.561939084095515,-61.85867859716667,124,True,0.09099167
1157,-77.2303199863278,-67.85107307274924,250,False,4.412195
1158,-0.7106694384999779,-65.68998701100665,169,True,0.12991284
1159,-180.51945764705505,-80.6674712250707,250,False,6.9172378
1160,-62.32235814550463,-84.23333388974392,250,False,2.9174592
1161,-197.2956237792567,-103.27193068496274,250,False,3.9100828
1162,-463.49224022198916,-149.7784447477662,250,False,198.38887
1163,-294.3042163469247,-167.3858437968605,250,True,100.11257
1164,2.2712224047851124,-156.84693809177017,99,True,0.041131027
1165,-22.486481356208564,-129.4528205432886,250,True,2.4562812
1166,-102.74564512069242,-139.8835789637674,250,True,0.17930683
1167,-243.07864049313937,-156.46841101444855,250,False,14.192584
1168,-279.5224791528641,-184.34959198588496,250,False,111.46153
1169,-10.101859422880624,-167.3078321634675,250,False,0.79332733
1170,-102.8110561494043,-171.3567019638575,250,False,0.90008056
1171,-44.744162712049665,-156.10155585713682,250,False,4.230307
1172,-426.131343730386,-152.36546620797645,250,False,15.152743
1173,-22.474505977913427,-125.18249517107533,250,False,1.2103274
1174,-477.0193984766252,-173.11155725921634,250,False,11.539766
1175,-101.5245815902687,-181.01536728262238,250,False,20.800833
1176,-42.58644819130664,-174.99944758968383,250,False,0.5869565
1177,-74.12898448779897,-158.10448198914978,250,True,6.5660834
1178,-3.176345035769545,-130.4698685774403,250,False,0.36342537
1179,-199.51230330769042,-149.4109129659213,250,False,9.694428
1180,-20.53275448359606,-141.1830827993405,250,True,2.9665208
1181,-43.182143038028734,-141.0268808319384,250,False,0.8880366
1182,-2.6988410691084614,-98.6836305658106,250,False,0.30875105
1183,-81.45199741058603,-104.58137970907788,250,False,5.995802
1184,-10.970529092377353,-57.97649277065308,250,False,0.67461765
1185,-41.801600987502866,-52.00419471037651,250,False,4.840461
1186,-5.320593308748245,-48.27760922212067,250,False,0.5394292
1187,-57.26215382398239,-46.59092615573901,250,False,6.4835157
1188,-287.45465830318227,-75.01875748248028,250,False,84.61763
1189,0.77202920006844,-54.99032423170439,250,True,0.25990495
1190,-124.3334863993355,-65.37039742327833,250,False,12.6326685
1191,-127.98549425873964,-73.85073254534943,250,False,7.9018817
1192,1.7633629660714571,-73.40451214183143,250,True,0.16181614
1193,-4.896792679580749,-65.74899166873091,250,False,0.47015578
1194,-94.81281433855843,-74.133220193349,250,False,3.7077377
1195,-9.796120030993494,-70.93267209769807,250,False,0.7168695
1196,-91.00401662069828,-79.50101442889309,250,False,9.828174
1197,-113.91617668161615,-85.16641671465645,250,False,12.455549
1198,-8.683695133584882,-57.28932039769673,250,False,0.69343656
1199,-227.61102951131443,-80.12762626883502,250,False,12.311143
1200,-78.16845289263196,-75.51112291816466,250,False,5.381621
1201,-142.8509880709522,-76.99767229938591,250,True,35.48574
1202,-4.634286862484813,-77.63743728224154,250,False,0.6893279
1203,-43.199799633339325,-81.4677379776174,250,True,4.9599285
1204,-66.74241238797563,-78.66069778255913,250,False,2.9202502
1205,-118.40603306567169,-89.52168908602694,250,False,20.920675
1206,-412.57985062467435,-121.67927248642454,250,False,198.80328
1207,-422.96105263752304,-152.58376008201526,250,False,269.47144
1208,-292.3556311249638,-180.95095368115315,250,False,109.48796
1209,-73.64635813293752,-165.55448654331545,250,True,13.6866455
1210,-141.31307640061843,-171.8689488941141,250,False,17.262245
1211,-144.37407845188852,-172.0212579322077,250,True,0.12975284
1212,-245.48983662294978,-196.1068129082542,250,False,36.28527
1213,-22.38598096796936,-194.0254310417172,250,True,0.38395962
1214,2.610481715746383,-187.09014163134503,116,True,0.12011569
1215,-81.27416026078157,-183.376954350856,250,True,9.789335
1216,-267.62124679368037,-168.8810939677566,250,False,35.130924
1217,-247.117037970347,-151.296692501039,250,False,18.83066
1218,0.015105700359753893,-122.05961881850662,229,True,0.1122409
1219,-123.87420067615066,-127.08240307282794,250,False,7.4383783
1220,-5.506644654173076,-113.5017598981834,250,False,0.36216757
1221,-51.54049772054079,-104.21840182504866,250,False,8.418552
1222,3.4674952933739878,-79.32266863341627,90,True,0.14522308
1223,2.9399971009351877,-76.7900708265258,76,True,0.10444758
1224,-85.70296503788472,-85.62141550188892,250,False,22.562817
1225,-18.81401032261076,-79.37540050807185,250,True,7.2527533
1226,2.5965882811454186,-52.35361700058927,98,True,0.14205816
1227,2.0516008778459125,-27.436753115769978,245,True,0.190314
1228,-7.559462265303801,-28.194209912336333,250,True,2.5346766
1229,-54.52216330403703,-21.25900617512497,250,True,0.039347716
1230,-9.260372512661023,-21.634378960973766,250,True,1.3634155
1231,-69.41282703370848,-23.42161189229053,250,True,8.478172
1232,-236.76732237017677,-47.445093658645604,250,False,57.72099
1233,-441.0258421052338,-91.8416775792625,250,False,282.8358
1234,-265.7320515070828,-109.84458622618232,250,False,61.116318
1235,-121.11210786242982,-120.07439598016421,250,False,4.8382583
1236,-188.23910137999474,-139.15796494627824,250,True,57.718193
1237,-284.20788902654584,-167.78391393671743,250,False,67.252686
1238,-289.00762324743926,-195.92873003493096,250,False,54.630936
1239,-2.2807032647431327,-190.7045840310016,250,True,0.556663
1240,0.9141477932860735,-189.68713200040685,189,True,0.11095636
1241,-481.4093151536944,-230.88678081240545,250,False,205.43785
1242,-86.51469722032907,-215.8615182974207,250,True,11.384156
1243,-483.93382312979395,-220.1523163998767,250,False,239.86671
1244,-8.733743540297072,-194.4524856031981,250,True,3.4190698
1245,-35.884599197391495,-185.9297347366943,250,True,9.157675
1246,-313.01559869207745,-198.40738446790255,250,False,133.25966
1247,-371.2396178038273,-207.1105573456307,250,False,184.24661
1248,-372.2965416640515,-215.43944918729193,250,False,164.30165
1249,-1.8601582531047773,-215.39739468612805,250,False,0.35182998
1250,-115.08939038069647,-226.99774850352634,250,False,8.390439
1251,2.0663266246375858,-178.65018432569315,93,True,0.14245583
1252,-250.88983966063367,-195.0876985697236,250,False,74.37712
1253,-245.72921858492788,-171.267238115237,250,True,58.188744
1254,-6.351333273265562,-171.02899708853383,250,False,0.68087864
1255,-2.9673478893298264,-167.7372719577277,250,False,0.40354496
1256,-12.509385550048485,-137.6866506435248,250,True,3.3238027
1257,-12.963314725622396,-101.85902033570429,227,True,0.13370448
1258,-3.0902275876390806,-64.93838892806306,250,False,0.56338143
1259,-13.649313964217875,-66.11730449917437,250,True,0.18958119
1260,-6.946811349766724,-55.30304659608139,250,False,0.85831875
1261,-330.2547679441856,-88.5351560529637,250,False,132.92015
1262,-6.079811184912219,-64.05415320539156,250,False,0.3611115
1263,-8.921541362966995,-40.37338548319548,250,False,0.54165274
1264,-5.62738066207237,-40.30099022207615,250,False,0.9176368
1265,-1.3122738541240033,-40.135482818555566,250,False,0.22991493
1266,-8.561289242697573,-39.74067318782048,250,False,0.77934927
1267,-2.0989959051447484,-38.654241305772715,239,True,0.13558719
1268,-5.437555775537034,-38.88897412456251,250,False,0.9949686
1269,-5.1980714622457205,-38.04384987436529,250,False,0.81108487
1270,-4.697516261682986,-37.81892036555692,250,False,0.73586327
1271,-8.276013845777994,-5.621044955716164,250,False,0.8536136
1272,-3.0506893339835033,-5.318132770623293,250,False,0.53247094
1273,-4.302416408243921,-4.856220275150986,250,False,0.70510304
1274,-4.876961469981146,-4.781178355941863,250,False,0.5019973
1275,-9.067194621108962,-5.556670432640359,250,False,0.99189264
1276,-4.164011498893796,-5.1169426582599815,250,False,0.74863386
1277,-4.9725796465596295,-5.404301032401469,250,False,0.91519785
1278,-9.049287776111216,-5.765474232458887,250,False,0.9597038
1279,-7.593776506862546,-6.00504473692057,250,False,1.3396096
1280,-10.199990891052364,-6.555292199857507,250,False,1.008245
1281,-7.729328659325765,-6.500623681212285,250,False,0.71417475
1282,-7.313719062657122,-6.926926654079646,250,False,1.1041734
1283,-11.508178998179343,-7.64750291307319,250,False,0.6621003
1284,-6.731384468791065,-7.832945212954181,250,False,0.802414
1285,-7.361681754276377,-7.662393926270921,250,False,0.7956682
1286,-10.232174736273041,-8.269210250008847,250,False,1.130609
1287,-5.901443666265185,-8.362096651979403,250,False,0.73330104
1288,-0.7191968625598969,-7.529087560624271,250,True,0.10645926
1289,-8.404403617560476,-7.610150271694063,250,False,0.78239995
1290,-6.5415653549816986,-7.244307718086998,250,False,0.824834
1291,-4.7006996659275115,-6.941444818747172,250,False,0.3740734
1292,-12.21957565463367,-7.432030477944826,250,False,1.1638072
1293,-1.6379985110524848,-6.445012429232141,250,False,0.2986232
1294,-3.9426337223643646,-6.166137354589471,250,False,0.32512817
1295,-9.93716707853878,-6.4236858870157105,250,False,1.1081747
1296,-6.781724530285799,-6.078640866416987,250,True,2.2545896
1297,-2.228488105568267,-5.711345310347295,250,False,0.44938263
1298,-14.945920256120063,-7.134017649703312,250,False,2.048321
1299,-16.2520658395078,-7.918783871898043,250,True,1.8047781
1300,-2.898940726980381,-7.554521409097913,250,False,0.443851
1301,-3.445624752794667,-7.429013917784628,250,False,0.67269045
1302,-2.8071410609850593,-6.4877704584197655,250,False,0.464172
1303,-13.93272286893317,-7.7172428942078355,250,False,1.2942947
1304,-12.653937280294441,-8.588373250000844,250,False,1.295076
1305,-13.781626234196116,-8.972819165566575,250,True,4.201013
1306,-3.9450769376446067,-8.689154406302455,250,False,0.7318234
1307,-4.962156787028062,-8.962521274448436,250,False,0.9217617
1308,-2.358996250476719,-7.703828873884103,250,False,0.48904008
1309,-4.3902816473258195,-6.517650454665905,250,False,0.47791427
1310,-8.306253831181381,-7.058381765086004,250,False,0.9065728
1311,-4.380805221921925,-7.151899811998729,92,True,0.18858588
1312,-3.637562324495968,-7.23494193834982,235,True,0.16495164
1313,-10.1404097331765,-6.855710624774154,250,False,0.93385065
1314,-9.138181494982904,-6.504135046243,250,False,0.96862894
1315,-7.7585445947982015,-5.901826882303209,250,False,0.5937249
1316,-2.8914333573624416,-5.796462524274992,250,False,0.5593038
1317,-4.773722722153715,-5.777619117787557,250,False,0.2501423
1318,-8.119332823141626,-6.353652775054049,250,False,1.006001
1319,-5.4863463103105445,-6.46325924135252,250,False,0.5979939
1320,-2.930928907203652,-5.925726748954748,250,False,0.666418
1321,-5.367630177957414,-6.0244092445582975,250,False,0.53372455
1322,-2.1539390211790748,-5.876046914226608,250,False,0.42974418
1323,-3.2365777907428996,-5.185663719983248,190,True,0.085508734
1324,-5.032621826063418,-4.775107753091299,250,False,0.64393055
1325,-8.023830298103862,-4.8016363234218655,250,False,0.63436174
1326,-8.36528704450317,-5.349021692135937,250,False,0.9642068
1327,-5.783111950412688,-5.449960614961835,250,False,0.7325278
1328,-3.8602916202453117,-5.0240564946722035,250,False,0.78943104
1329,-8.64261176833822,-5.339683040474972,250,False,0.80862993
1330,-9.8633006679642,-6.032920216551027,250,False,1.0632666
1331,-4.938732841774335,-5.990030482932718,250,False,0.53704476
1332,-9.274820703682268,-6.702118651183037,250,False,1.0005478
1333,-2.7268106822826095,-6.651141940337008,250,False,0.37491024
1334,-2.2896538067981185,-6.376845138410479,250,False,0.39612994
1335,-3.2476727399865193,-5.899229382598745,250,False,0.6392798
1336,-6.185402823019318,-5.681240960450358,250,False,0.38702205
1337,-3.5253235790580844,-5.455462123314898,250,False,0.78600717
1338,-3.68575608862786,-5.438008570153153,250,False,0.2979079
1339,-3.2943137348095233,-4.903178766800283,250,False,0.39970756
1340,3.3927324756431907,-3.5775754524395444,112,True,0.1853695
1341,-10.44517615991302,-4.128219784253413,250,False,0.7043645
1342,-7.338754791526546,-3.9346131930378405,250,False,0.6906553
1343,-5.972009913428859,-4.259133116152465,250,False,0.8778951
1344,-2.488633809181464,-4.2790311163908,250,False,0.5224722
1345,-8.786325504884044,-4.832896392880554,250,False,0.7526766
